ts,run_id,status,gate,strategy,symbol,interval,total_candles,in_sample_trades,in_sample_avg_net_pct,in_sample_max_drawdown_pct,walk_forward_trades,walk_forward_avg_net_pct,walk_forward_max_drawdown_pct,champion_claim_allowed,live_orders,api_keys,claim_level
2026-06-25T20:11:07+00:00,BT20260625T201107Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,472,28,-0.3721,9.914,18,-0.356,6.2196,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:12:27+00:00,BT20260625T201227Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,474,28,-0.3721,9.914,18,-0.356,6.2196,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:13:46+00:00,BT20260625T201345Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,475,28,-0.3721,9.914,17,-0.3502,5.7918,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:15:03+00:00,BT20260625T201503Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,476,29,-0.3749,10.323,17,-0.3502,5.7918,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:16:21+00:00,BT20260625T201621Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,478,29,-0.3749,10.323,17,-0.3583,5.9219,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:17:47+00:00,BT20260625T201747Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,479,30,-0.3695,10.5133,16,-0.3544,5.5247,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:19:04+00:00,BT20260625T201904Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,480,30,-0.3702,10.5314,16,-0.3544,5.5247,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:20:22+00:00,BT20260625T202022Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,482,30,-0.3718,10.5766,16,-0.3544,5.5247,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:21:40+00:00,BT20260625T202139Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,483,30,-0.3718,10.5766,16,-0.3544,5.5247,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:22:58+00:00,BT20260625T202258Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,484,30,-0.3718,10.5766,17,-0.3573,5.9056,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:24:16+00:00,BT20260625T202416Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,486,30,-0.3718,10.5766,18,-0.3569,6.2348,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:25:36+00:00,BT20260625T202536Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,487,30,-0.3718,10.5766,18,-0.3548,6.1993,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:26:58+00:00,BT20260625T202658Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,488,30,-0.3718,10.5766,18,-0.3588,6.2664,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:28:20+00:00,BT20260625T202820Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,490,31,-0.3658,10.7415,17,-0.3506,5.7979,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:29:40+00:00,BT20260625T202939Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,491,31,-0.3658,10.7415,17,-0.3506,5.7979,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:30:57+00:00,BT20260625T203057Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,492,31,-0.3661,10.7491,17,-0.3506,5.7979,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:32:14+00:00,BT20260625T203214Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,493,31,-0.3718,10.9067,17,-0.3506,5.7979,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:33:33+00:00,BT20260625T203333Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,495,31,-0.3718,10.9067,17,-0.3506,5.7979,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:34:52+00:00,BT20260625T203452Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,496,31,-0.3718,10.9067,17,-0.3506,5.7979,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:36:09+00:00,BT20260625T203609Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,497,31,-0.3718,10.9067,17,-0.3506,5.7979,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:37:27+00:00,BT20260625T203727Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,499,31,-0.3718,10.9067,18,-0.3473,6.0724,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:38:44+00:00,BT20260625T203844Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,500,31,-0.3718,10.9067,18,-0.353,6.1687,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:40:04+00:00,BT20260625T204003Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,501,31,-0.3718,10.9067,18,-0.353,6.1687,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:41:22+00:00,BT20260625T204121Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,503,31,-0.3718,10.9067,18,-0.353,6.1687,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:42:41+00:00,BT20260625T204240Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,504,31,-0.3718,10.9067,18,-0.353,6.1687,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:43:59+00:00,BT20260625T204358Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,505,31,-0.3718,10.9067,18,-0.353,6.1687,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:45:19+00:00,BT20260625T204519Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,507,31,-0.3718,10.9067,19,-0.3491,6.4309,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:46:37+00:00,BT20260625T204637Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,508,31,-0.3718,10.9067,19,-0.35,6.4464,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:47:55+00:00,BT20260625T204754Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,509,31,-0.3718,10.9067,19,-0.35,6.4464,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:49:12+00:00,BT20260625T204912Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,510,31,-0.3718,10.9067,19,-0.35,6.4464,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:50:32+00:00,BT20260625T205032Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,512,31,-0.3718,10.9067,19,-0.35,6.4464,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:51:52+00:00,BT20260625T205152Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,513,31,-0.3718,10.9067,19,-0.3635,6.6871,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:53:13+00:00,BT20260625T205313Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,514,31,-0.3718,10.9067,19,-0.3635,6.6871,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:54:31+00:00,BT20260625T205431Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,516,32,-0.3594,10.9067,18,-0.3638,6.3519,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:55:51+00:00,BT20260625T205550Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,517,32,-0.3594,10.9067,18,-0.3638,6.3519,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:57:08+00:00,BT20260625T205708Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,518,32,-0.3609,10.9278,18,-0.3638,6.3519,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:58:27+00:00,BT20260625T205827Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,520,32,-0.3633,10.9966,19,-0.3631,6.6797,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:59:45+00:00,BT20260625T205945Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,521,32,-0.3633,10.9966,19,-0.3599,6.6227,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:01:05+00:00,BT20260625T210105Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,522,32,-0.3633,10.9966,19,-0.3566,6.5644,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:02:23+00:00,BT20260625T210223Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,524,32,-0.3633,10.9966,19,-0.3575,6.5805,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:03:41+00:00,BT20260625T210341Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,525,32,-0.3633,10.9966,19,-0.3575,6.5805,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:05:00+00:00,BT20260625T210500Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,526,32,-0.3633,10.9966,19,-0.3586,6.5993,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:06:19+00:00,BT20260625T210619Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,528,33,-0.3623,11.2903,20,-0.3611,6.9806,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:07:39+00:00,BT20260625T210739Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,529,33,-0.3614,11.2632,20,-0.3662,7.0766,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:08:57+00:00,BT20260625T210857Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,530,33,-0.3582,11.1715,20,-0.3591,6.9435,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:10:15+00:00,BT20260625T211015Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,531,33,-0.3582,11.1715,20,-0.3578,6.9201,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:11:33+00:00,BT20260625T211132Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,533,33,-0.3625,11.2956,20,-0.3549,6.8646,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:12:52+00:00,BT20260625T211252Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,534,33,-0.3625,11.2956,20,-0.3576,6.9148,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:14:11+00:00,BT20260625T211411Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,535,33,-0.3625,11.2956,20,-0.3576,6.9148,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:15:29+00:00,BT20260625T211529Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,537,33,-0.3625,11.2956,20,-0.3576,6.9148,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:16:46+00:00,BT20260625T211646Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,538,33,-0.3625,11.2956,20,-0.3576,6.9148,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:18:07+00:00,BT20260625T211806Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,539,33,-0.3625,11.2956,20,-0.3576,6.9148,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:19:26+00:00,BT20260625T211925Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,541,33,-0.3625,11.2956,20,-0.3576,6.9148,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:20:44+00:00,BT20260625T212044Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,542,33,-0.3625,11.2956,20,-0.3576,6.9148,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:22:01+00:00,BT20260625T212201Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,543,33,-0.3625,11.2956,20,-0.3576,6.9148,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:23:21+00:00,BT20260625T212321Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,545,33,-0.3625,11.2956,21,-0.3555,7.208,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:24:39+00:00,BT20260625T212439Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,546,33,-0.3625,11.2956,21,-0.357,7.2376,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:25:56+00:00,BT20260625T212556Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,547,33,-0.3625,11.2956,21,-0.357,7.2376,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:27:14+00:00,BT20260625T212714Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,548,33,-0.3625,11.2956,22,-0.356,7.5483,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:28:32+00:00,BT20260625T212831Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,550,34,-0.3616,11.5915,21,-0.3544,7.1868,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:29:50+00:00,BT20260625T212950Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,551,34,-0.3616,11.5915,22,-0.3534,7.4937,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:31:08+00:00,BT20260625T213108Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,552,34,-0.3616,11.5915,22,-0.3524,7.4734,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:32:26+00:00,BT20260625T213226Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,554,34,-0.3637,11.6541,22,-0.3516,7.4575,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:33:44+00:00,BT20260625T213343Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,555,34,-0.3637,11.6541,22,-0.3405,7.2321,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:35:01+00:00,BT20260625T213501Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,556,34,-0.3637,11.6541,22,-0.3405,7.2321,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:36:20+00:00,BT20260625T213620Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,558,34,-0.3637,11.6541,23,-0.3386,7.5067,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:37:41+00:00,BT20260625T213741Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,559,34,-0.3637,11.6541,23,-0.3433,7.6058,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:38:59+00:00,BT20260625T213859Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,560,35,-0.3628,11.9485,22,-0.3401,7.2233,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:40:17+00:00,BT20260625T214017Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,562,35,-0.3646,12.0035,22,-0.3401,7.2233,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:41:36+00:00,BT20260625T214136Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,563,35,-0.3646,12.0035,22,-0.3406,7.2321,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:42:54+00:00,BT20260625T214254Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,564,35,-0.3646,12.0035,22,-0.3406,7.2321,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:44:12+00:00,BT20260625T214412Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,565,36,-0.3639,12.3031,21,-0.3351,6.809,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:45:30+00:00,BT20260625T214530Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,567,36,-0.3668,12.3947,22,-0.3366,7.1507,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:46:48+00:00,BT20260625T214648Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,568,36,-0.3668,12.3947,21,-0.3313,6.7327,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:48:11+00:00,BT20260625T214811Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,569,37,-0.3671,12.725,21,-0.3351,6.809,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:49:30+00:00,BT20260625T214930Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,571,37,-0.3683,12.7645,21,-0.3351,6.809,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:50:47+00:00,BT20260625T215047Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,572,37,-0.3683,12.7645,20,-0.331,6.4187,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T21:52:05+00:00,BT20260625T215205Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,573,38,-0.3696,13.1284,20,-0.331,6.4187,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
